MESURE_TME,CNTER_NM,AGE_FLAG_NM,MESURE_PLACE_FLAG_NM,MESURE_AGE_CO,INPT_FLAG_NM,COAW_FLAG_NM,MESURE_DE,MBER_SEXDSTN_FLAG_CD
"2","강릉","성인","출장","33","관리자","참가","20230705","M"
"1","세종","청소년","출장","16","관리자","3등급","20230705","M"
"7","천안","성인","일반","22","관리자","1등급","20230705","F"
"2","KSPO송파(출장A)","유소년","출장","11","관리자","참가","20230705","F"
"4","사상","청소년","출장","17","관리자","참가","20230705","M"
"1","KSPO아산(출장)","청소년","출장","15","관리자","참가","20230705","F"
"1","KSPO아산(출장)","청소년","출장","16","관리자","참가","20230705","F"
"1","시흥","성인","일반","19","관리자","2등급","20230705","M"
"4","사상","청소년","출장","17","관리자","3등급","20230705","M"
"1","세종","청소년","출장","15","관리자","참가","20230705","M"
"1","강북","성인","일반","27","관리자","참가","20230705","M"
"1","세종","청소년","출장","16","관리자","3등급","20230705","F"
"2","KSPO송파(출장A)","유소년","출장","12","관리자","참가","20230705","F"
"1","세종","청소년","출장","15","관리자","참가","20230705","F"
"1","세종","청소년","출장","16","관리자","3등급","20230705","F"
"1","세종","청소년","출장","16","관리자","참가","20230705","M"
"1","광주","성인","출장","19","관리자","참가","20230705","M"
"2","KSPO송파(출장A)","유소년","출장","11","관리자","참가","20230705","F"
"1","안동","청소년","출장","17","관리자","참가","20230705","F"
"1","안동","청소년","출장","15","관리자","참가","20230705","F"
"1","화성","성인","일반","19","관리자","참가","20230705","M"
"2","남원","성인","일반","20","관리자","참가","20230705","M"
"1","사천","청소년","출장","14","관리자","참가","20230705","M"
"1","남원","성인","일반","19","관리자","참가","20230705","M"
"1","사천","청소년","출장","14","관리자","참가","20230705","M"
"1","양평","성인","출장","57","관리자","참가","20230705","M"
"1","영암","청소년","일반","17","관리자","참가","20230705","M"
"1","영암","청소년","일반","17","관리자","3등급","20230705","M"
"1","KSPO광주(출장)","청소년","출장","15","관리자","참가","20230705","M"
"1","KSPO광주(출장)","청소년","출장","15","관리자","참가","20230705","M"
"1","양평","성인","출장","50","관리자","참가","20230705","F"
"4","강릉","성인","출장","28","관리자","1등급","20230705","F"
"1","KSPO광주(출장)","청소년","출장","15","관리자","참가","20230705","M"
"1","구미","성인","일반","28","관리자","참가","20230705","M"
"1","KSPO광주(출장)","청소년","출장","15","관리자","3등급","20230705","M"
"4","KSPO광주(출장)","청소년","출장","16","관리자","참가","20230705","F"
"2","KSPO송파(출장A)","유소년","출장","11","관리자","참가","20230705","M"
"1","안산","청소년","출장","13","관리자","참가","20230705","M"
"1","안산","유소년","출장","12","관리자","참가","20230705","M"
"1","안산","유소년","출장","12","관리자","참가","20230705","F"
"4","사상","청소년","출장","18","관리자","3등급","20230705","M"
"1","계룡","청소년","출장","13","관리자","2등급","20230705","F"
"1","안산","유소년","출장","12","관리자","참가","20230705","M"
"1","계룡","청소년","출장","13","관리자","참가","20230705","M"
"1","안산","유소년","출장","12","관리자","참가","20230705","F"
"1","계룡","청소년","출장","13","관리자","3등급","20230705","M"
"3","사천","성인","일반","36","관리자","참가","20230705","M"
"1","안산","유소년","출장","12","관리자","3등급","20230705","M"
"1","계룡","청소년","출장","13","관리자","참가","20230705","M"
"1","계룡","청소년","출장","13","관리자","참가","20230705","M"
"1","안산","유소년","출장","12","관리자","참가","20230705","F"
"1","안산","유소년","출장","12","관리자","참가","20230705","F"
"1","안산","유소년","출장","12","관리자","참가","20230705","M"
"1","계룡","청소년","출장","13","관리자","참가","20230705","M"
"1","안산","유소년","출장","12","관리자","3등급","20230705","M"
"1","안산","유소년","출장","12","관리자","3등급","20230705","F"
"1","안산","유소년","출장","12","관리자","참가","20230705","M"
"1","안산","유소년","출장","12","관리자","참가","20230705","F"
"1","안산","청소년","출장","13","관리자","참가","20230705","M"
"1","안산","유소년","출장","12","관리자","참가","20230705","F"
"1","안산","유소년","출장","12","관리자","참가","20230705","F"
"1","안산","청소년","출장","13","관리자","참가","20230705","M"
"1","안산","청소년","출장","13","관리자","3등급","20230705","M"
"1","계룡","청소년","출장","13","관리자","2등급","20230705","M"
"1","사천","청소년","출장","15","관리자","1등급","20230705","M"
"1","계룡","청소년","출장","13","관리자","3등급","20230705","M"
"1","계룡","청소년","출장","13","관리자","참가","20230705","F"
"1","안산","유소년","출장","12","관리자","참가","20230705","M"
"7","KSPO대구","청소년","일반","18","관리자","2등급","20230705","M"
"2","KSPO아산(출장)","청소년","출장","17","관리자","참가","20230705","F"
"2","KSPO아산(출장)","청소년","출장","17","관리자","3등급","20230705","F"
"1","안산","청소년","출장","13","관리자","3등급","20230705","M"
"1","안산","청소년","출장","13","관리자","3등급","20230705","F"
"1","안산","청소년","출장","13","관리자","3등급","20230705","F"
"1","안산","유소년","출장","12","관리자","참가","20230705","F"
"1","안산","유소년","출장","12","관리자","3등급","20230705","M"
"1","계룡","청소년","출장","13","관리자","참가","20230705","M"
"1","계룡","청소년","출장","13","관리자","3등급","20230705","F"
"1","계룡","청소년","출장","13","관리자","3등급","20230705","M"
"1","남구(부산)","성인","출장","29","관리자","3등급","20230705","F"
"1","강릉","성인","출장","51","관리자","참가","20230705","M"
"1","KSPO광주(출장)","청소년","출장","15","관리자","참가","20230705","M"
"1","KSPO광주(출장)","청소년","출장","15","관리자","3등급","20230705","M"
"1","안산","청소년","출장","13","관리자","참가","20230705","M"
"1","오산","성인","일반","19","관리자","3등급","20230705","M"
"1","충주","성인","일반","45","관리자","2등급","20230705","M"
"1","안산","청소년","출장","13","관리자","참가","20230705","F"
"1","안산","청소년","출장","13","관리자","참가","20230705","M"
"1","안산","청소년","출장","13","관리자","참가","20230705","F"
"1","안산","청소년","출장","13","관리자","참가","20230705","F"
"1","안산","청소년","출장","13","관리자","2등급","20230705","F"
"1","안산","청소년","출장","13","관리자","3등급","20230705","F"
"1","계룡","청소년","출장","13","관리자","참가","20230705","F"
"1","안산","유소년","출장","12","관리자","참가","20230705","M"
"1","안산","유소년","출장","12","관리자","참가","20230705","F"
"1","안산","유소년","출장","12","관리자","참가","20230705","M"
"1","광주","성인","출장","19","관리자","참가","20230705","M"
"1","안산","청소년","출장","13","관리자","3등급","20230705","M"
"2","동구(인천)","성인","일반","24","관리자","3등급","20230705","F"
"1","안산","청소년","출장","13","관리자","참가","20230705","F"
"1","안산","유소년","출장","12","관리자","참가","20230705","F"
"1","안산","유소년","출장","12","관리자","참가","20230705","F"
"1","사천","청소년","출장","13","관리자","3등급","20230705","M"
"1","계룡","청소년","출장","13","관리자","3등급","20230705","M"
"2","강릉","성인","출장","34","관리자","참가","20230705","M"
"1","안산","유소년","출장","12","관리자","3등급","20230705","M"
"1","계룡","청소년","출장","13","관리자","참가","20230705","M"
"1","안산","청소년","출장","13","관리자","참가","20230705","M"
"1","안산","청소년","출장","13","관리자","참가","20230705","M"
"1","계룡","청소년","출장","13","관리자","참가","20230705","M"
"1","사상","청소년","출장","15","관리자","참가","20230705","M"
"1","안산","청소년","출장","13","관리자","참가","20230705","M"
"1","안산","청소년","출장","13","관리자","참가","20230705","F"
"1","안산","유소년","출장","12","관리자","2등급","20230705","F"
"1","사상","청소년","출장","15","관리자","참가","20230705","M"
"1","계룡","청소년","출장","13","관리자","참가","20230705","F"
"1","안산","유소년","출장","12","관리자","참가","20230705","M"
"1","사상","청소년","출장","16","관리자","2등급","20230705","M"
"1","계룡","청소년","출장","13","관리자","2등급","20230705","F"
"1","안산","유소년","출장","12","관리자","참가","20230705","F"
"2","서대문","성인","일반","24","관리자","참가","20230705","M"
"2","서초","성인","일반","30","관리자","1등급","20230705","M"
"2","포천","성인","일반","20","관리자","참가","20230705","M"
"1","안산","유소년","출장","12","관리자","참가","20230705","M"
"2","삼척","어르신","출장","71","관리자","참가","20230705","F"
"3","오산","청소년","일반","18","관리자","3등급","20230705","M"
"1","사상","청소년","출장","15","관리자","참가","20230705","M"
"1","안산","유소년","출장","12","관리자","참가","20230705","M"
"1","안산","청소년","출장","13","관리자","참가","20230705","F"
"1","계룡","청소년","출장","13","관리자","2등급","20230705","F"
"1","안산","유소년","출장","12","관리자","참가","20230705","M"
"1","안산","유소년","출장","12","관리자","3등급","20230705","M"
"1","계룡","청소년","출장","13","관리자","참가","20230705","F"
"1","계룡","청소년","출장","13","관리자","참가","20230705","M"
"1","계룡","청소년","출장","13","관리자","3등급","20230705","F"
"1","계룡","청소년","출장","13","관리자","참가","20230705","M"
"1","사상","청소년","출장","16","관리자","참가","20230705","M"
"1","계룡","청소년","출장","13","관리자","참가","20230705","F"
"1","계룡","청소년","출장","13","관리자","2등급","20230705","F"
"1","사상","청소년","출장","16","관리자","참가","20230705","M"
"1","사상","청소년","출장","15","관리자","2등급","20230705","M"
"1","계룡","청소년","출장","13","관리자","1등급","20230705","M"
"1","안산","청소년","출장","13","관리자","3등급","20230705","F"
"0","사상","청소년","출장","15","관리자","참가","20230705","M"
"1","안산","청소년","출장","13","관리자","참가","20230705","M"
"1","안산","청소년","출장","13","관리자","참가","20230705","M"
"1","안산","청소년","출장","13","관리자","참가","20230705","F"
"1","계룡","청소년","출장","13","관리자","2등급","20230705","F"
"5","동작","성인","일반","55","관리자","2등급","20230705","F"
"2","KSPO송파(출장A)","유소년","출장","11","관리자","참가","20230705","F"
"2","KSPO송파(출장A)","유소년","출장","11","관리자","참가","20230705","F"
"1","안산","청소년","출장","13","관리자","참가","20230705","M"
"1","안산","청소년","출장","13","관리자","참가","20230705","M"
"1","계룡","청소년","출장","13","관리자","1등급","20230705","F"
"1","안산","청소년","출장","13","관리자","참가","20230705","M"
"2","사상","청소년","출장","18","관리자","3등급","20230705","M"
"1","안산","청소년","출장","13","관리자","1등급","20230705","M"
"1","안산","청소년","출장","13","관리자","참가","20230705","F"
"2","KSPO아산(출장)","청소년","출장","17","관리자","참가","20230705","F"
"2","마포","성인","일반","26","관리자","3등급","20230705","F"
"2","KSPO아산(출장)","청소년","출장","17","관리자","참가","20230705","F"
"2","KSPO아산(출장)","청소년","출장","16","관리자","참가","20230705","F"
"1","안산","유소년","출장","12","관리자","3등급","20230705","M"
"2","KSPO아산(출장)","청소년","출장","16","관리자","참가","20230705","F"
"2","KSPO아산(출장)","청소년","출장","16","관리자","3등급","20230705","F"
"1","안산","청소년","출장","13","관리자","3등급","20230705","F"
"1","안산","유소년","출장","12","관리자","3등급","20230705","M"
"1","사천","청소년","출장","13","관리자","참가","20230705","M"
"1","무안","유아기","출장","51","관리자","3등급","20230705","F"
"2","KSPO송파(출장A)","유소년","출장","11","관리자","참가","20230705","M"
"3","강릉","성인","출장","41","관리자","참가","20230705","M"
"2","사상","청소년","출장","18","관리자","참가","20230705","M"
"1","사천","유소년","출장","12","관리자","3등급","20230705","M"
"1","사상","청소년","출장","18","관리자","3등급","20230705","M"
"1","사천","유소년","출장","12","관리자","참가","20230705","M"
"1","사천","청소년","출장","13","관리자","2등급","20230705","M"
"1","사천","청소년","출장","15","관리자","참가","20230705","M"
"3","목포","성인","일반","29","관리자","참가","20230705","M"
"1","미추홀","유소년","출장","11","관리자","참가","20230705","F"
"1","미추홀","유소년","출장","11","관리자","3등급","20230705","M"
"1","미추홀","유소년","출장","11","관리자","2등급","20230705","F"
"1","미추홀","유소년","출장","11","관리자","1등급","20230705","F"
"1","미추홀","유소년","출장","11","관리자","참가","20230705","M"
"3","포항","성인","일반","32","관리자","2등급","20230705","M"
"1","미추홀","유소년","출장","11","관리자","참가","20230705","M"
"1","세종","청소년","출장","17","관리자","3등급","20230705","M"
"1","세종","청소년","출장","16","관리자","참가","20230705","M"
"1","미추홀","유소년","출장","11","관리자","참가","20230705","F"
"1","세종","청소년","출장","17","관리자","참가","20230705","F"
"2","KSPO송파(출장A)","유소년","출장","11","관리자","참가","20230705","F"
"1","세종","청소년","출장","17","관리자","참가","20230705","F"
"1","미추홀","유소년","출장","11","관리자","2등급","20230705","M"
"1","KSPO아산(출장)","청소년","출장","15","관리자","3등급","20230705","F"
"3","영주","성인","일반","55","관리자","2등급","20230705","F"
"1","세종","청소년","출장","15","관리자","참가","20230705","M"
"1","세종","청소년","출장","16","관리자","3등급","20230705","F"
"1","세종","청소년","출장","15","관리자","참가","20230705","M"
"1","세종","청소년","출장","15","관리자","참가","20230705","M"
"1","세종","청소년","출장","16","관리자","참가","20230705","M"
"1","세종","청소년","출장","15","관리자","2등급","20230705","M"
"1","세종","청소년","출장","15","관리자","참가","20230705","F"
"1","세종","청소년","출장","16","관리자","3등급","20230705","F"
"3","연수","성인","일반","20","관리자","참가","20230705","M"
"2","증평","성인","일반","62","관리자","3등급","20230705","M"
"1","계룡","청소년","출장","13","관리자","참가","20230705","M"
"3","강릉","성인","출장","29","관리자","참가","20230705","M"
"1","계룡","청소년","출장","13","관리자","참가","20230705","M"
"1","계룡","청소년","출장","13","관리자","참가","20230705","F"
"1","세종","청소년","출장","16","관리자","참가","20230705","F"
"1","세종","청소년","출장","17","관리자","참가","20230705","M"
"1","사천","청소년","출장","14","관리자","참가","20230705","M"
"3","영암","성인","일반","32","관리자","1등급","20230705","M"
"1","세종","청소년","출장","17","관리자","참가","20230705","M"
"1","미추홀","유소년","출장","11","관리자","3등급","20230705","F"
"1","사천","청소년","출장","15","관리자","참가","20230705","M"
"1","마포","성인","일반","22","관리자","참가","20230705","M"
"1","세종","청소년","출장","17","관리자","참가","20230705","F"
"1","미추홀","유소년","출장","11","관리자","참가","20230705","F"
"1","안산","유소년","출장","12","관리자","참가","20230705","F"
"1","미추홀","유소년","출장","11","관리자","2등급","20230705","F"
"1","미추홀","유소년","출장","11","관리자","2등급","20230705","F"
"1","미추홀","유소년","출장","11","관리자","2등급","20230705","F"
"1","미추홀","유소년","출장","11","관리자","참가","20230705","M"
"1","미추홀","유소년","출장","11","관리자","참가","20230705","M"
"1","미추홀","유소년","출장","11","관리자","참가","20230705","M"
"1","미추홀","유소년","출장","11","관리자","참가","20230705","M"
"1","미추홀","유소년","출장","11","관리자","참가","20230705","M"
"1","미추홀","유소년","출장","11","관리자","참가","20230705","M"
"1","미추홀","유소년","출장","11","관리자","참가","20230705","M"
"1","미추홀","유소년","출장","11","관리자","1등급","20230705","M"
"1","미추홀","유소년","출장","11","관리자","2등급","20230705","M"
"2","강북","성인","일반","63","관리자","1등급","20230705","M"
"1","미추홀","유소년","출장","11","관리자","3등급","20230705","M"
"1","미추홀","유소년","출장","11","관리자","참가","20230705","M"
"1","미추홀","유소년","출장","11","관리자","참가","20230705","M"
"1","세종","청소년","출장","15","관리자","3등급","20230705","M"
"1","미추홀","유소년","출장","11","관리자","2등급","20230705","F"
"1","미추홀","유소년","출장","11","관리자","3등급","20230705","F"
"1","미추홀","유소년","출장","11","관리자","참가","20230705","F"
"1","서초","성인","일반","23","관리자","참가","20230705","M"
"1","세종","청소년","출장","16","관리자","참가","20230705","M"
"1","KSPO대구","성인","일반","26","관리자","2등급","20230705","F"
"1","세종","청소년","출장","15","관리자","참가","20230705","M"
"1","세종","청소년","출장","16","관리자","3등급","20230705","F"
"1","세종","청소년","출장","15","관리자","참가","20230705","F"
"1","사천","청소년","출장","15","관리자","참가","20230705","M"
"1","사천","유소년","출장","12","관리자","참가","20230705","M"
"1","동작","유아기","일반","59","관리자","참가","20230705","M"
"3","사상","청소년","출장","17","관리자","참가","20230705","M"
"1","세종","청소년","출장","16","관리자","3등급","20230705","F"
"2","시흥","성인","일반","59","관리자","2등급","20230705","F"
"2","영주","성인","일반","55","관리자","3등급","20230705","F"
"1","안산","청소년","출장","13","관리자","2등급","20230705","F"
"1","KSPO아산(출장)","청소년","출장","16","관리자","참가","20230705","M"
"1","KSPO아산(출장)","청소년","출장","15","관리자","참가","20230705","M"
"1","태백","어르신","출장","68","관리자","참가","20230705","F"
"1","KSPO아산(출장)","청소년","출장","15","관리자","참가","20230705","M"
"1","태백","어르신","출장","69","관리자","참가","20230705","M"
"1","양평","성인","출장","53","관리자","참가","20230705","F"
"1","무안","유아기","출장","55","관리자","참가","20230705","M"
"2","KSPO송파(출장A)","유소년","출장","12","관리자","참가","20230705","M"
"1","안산","유소년","출장","12","관리자","참가","20230705","M"
"1","KSPO아산(출장)","청소년","출장","15","관리자","참가","20230705","F"
"1","광주","성인","출장","21","관리자","참가","20230705","M"
"1","광주","청소년","출장","18","관리자","1등급","20230705","M"
"1","광주","성인","출장","20","관리자","참가","20230705","M"
"1","광주","성인","출장","21","관리자","3등급","20230705","M"
"1","광주","성인","출장","21","관리자","3등급","20230705","M"
"1","KSPO송파(출장A)","유소년","출장","12","관리자","참가","20230705","M"
"1","남원","유아기","일반","55","관리자","참가","20230705","F"
"3","익산","성인","일반","36","관리자","1등급","20230705","M"
"2","KSPO송파(출장A)","유소년","출장","11","관리자","참가","20230705","F"
"2","성남","성인","일반","22","관리자","3등급","20230705","M"
"1","남원","유아기","일반","58","관리자","참가","20230705","F"
"1","남구(울산)","성인","출장","31","관리자","참가","20230705","M"
"1","광주","성인","출장","21","관리자","참가","20230705","M"
"2","삼척","어르신","출장","73","관리자","3등급","20230705","F"
"1","서대문","성인","일반","21","관리자","3등급","20230705","F"
"1","광주","성인","출장","20","관리자","3등급","20230705","M"
"1","화성","성인","일반","21","관리자","참가","20230705","F"
"1","익산","어르신","출장","80","관리자","2등급","20230705","F"
"1","북구(광주)","성인","일반","21","관리자","참가","20230705","M"
"2","KSPO송파(출장A)","유소년","출장","12","관리자","참가","20230705","M"
"1","남구(울산)","성인","출장","30","관리자","참가","20230705","M"
"1","남구(울산)","성인","출장","61","관리자","3등급","20230705","M"
"1","남구(울산)","성인","출장","63","관리자","참가","20230705","M"
"1","남구(울산)","성인","출장","55","관리자","2등급","20230705","M"
"2","사상","청소년","출장","18","관리자","참가","20230705","M"
"1","사천","유소년","출장","12","관리자","3등급","20230705","M"
"3","동구(부산)","성인","일반","36","관리자","참가","20230705","M"
"2","사상","청소년","출장","16","관리자","3등급","20230705","M"
"1","KSPO대구","성인","일반","19","관리자","참가","20230705","F"
"2","사상","청소년","출장","17","관리자","참가","20230705","M"
"2","사상","청소년","출장","18","관리자","3등급","20230705","M"
"2","사상","청소년","출장","17","관리자","참가","20230705","M"
"2","사상","청소년","출장","17","관리자","참가","20230705","M"
"2","사상","청소년","출장","18","관리자","3등급","20230705","M"
"2","KSPO송파(출장A)","유소년","출장","12","관리자","2등급","20230705","M"
"1","수원","성인","일반","22","관리자","참가","20230705","F"
"1","계룡","청소년","출장","13","관리자","2등급","20230705","F"
"1","계룡","청소년","출장","13","관리자","3등급","20230705","M"
"1","계룡","청소년","출장","13","관리자","3등급","20230705","M"
"1","서구(대전)","성인","일반","19","관리자","2등급","20230705","F"
"1","계룡","청소년","출장","13","관리자","3등급","20230705","F"
"2","사상","청소년","출장","18","관리자","참가","20230705","M"
"3","KSPO송파","성인","일반","35","관리자","1등급","20230705","M"
"1","안산","유소년","출장","12","관리자","참가","20230705","F"
"1","달서","성인","일반","49","관리자","2등급","20230705","F"
"1","안산","유소년","출장","12","관리자","참가","20230705","F"
"11","광산","성인","일반","34","관리자","2등급","20230705","M"
"2","사상","청소년","출장","16","관리자","2등급","20230705","M"
"1","남구(울산)","성인","출장","62","관리자","3등급","20230705","M"
"1","남구(부산)","성인","출장","31","관리자","2등급","20230705","M"
"1","안산","청소년","출장","13","관리자","2등급","20230705","F"
"1","서구(대전)","어르신","일반","68","관리자","참가","20230705","M"
"1","KSPO송파","성인","일반","60","관리자","참가","20230705","M"
"2","제주","성인","일반","19","관리자","참가","20230705","M"
"1","안산","청소년","출장","13","관리자","2등급","20230705","F"
"3","정읍","유소년","출장","12","관리자","3등급","20230705","M"
"1","사상","청소년","출장","16","관리자","2등급","20230705","M"
"1","안산","청소년","출장","13","관리자","참가","20230705","M"
"1","사상","청소년","출장","17","관리자","참가","20230705","M"
"1","사상","청소년","출장","16","관리자","참가","20230705","M"
"2","사상","청소년","출장","18","관리자","참가","20230705","M"
"1","안산","유소년","출장","12","관리자","참가","20230705","M"
"1","동구(인천)","청소년","일반","18","관리자","참가","20230705","F"
"1","안산","유소년","출장","12","관리자","참가","20230705","F"
"1","안산","유소년","출장","12","관리자","참가","20230705","M"
"1","남구(울산)","성인","출장","60","관리자","참가","20230705","M"
"1","KSPO대구","성인","일반","19","관리자","참가","20230705","F"
"1","KSPO송파(출장A)","유소년","출장","11","관리자","3등급","20230705","F"
"1","KSPO송파(출장A)","유소년","출장","12","관리자","참가","20230705","F"
"1","남구(부산)","성인","출장","44","관리자","1등급","20230705","M"
"1","연제","성인","일반","20","관리자","참가","20230705","F"
"1","춘천","성인","일반","22","관리자","참가","20230705","F"
"1","안산","유소년","출장","12","관리자","참가","20230705","M"
"1","삼척","어르신","출장","67","관리자","참가","20230705","F"
"1","사천","유소년","출장","12","관리자","참가","20230705","M"
"1","안산","청소년","출장","13","관리자","참가","20230705","M"
"1","안산","유소년","출장","12","관리자","참가","20230705","M"
"1","KSPO아산(출장)","청소년","출장","15","관리자","참가","20230705","M"
"1","무안","유아기","출장","64","관리자","참가","20230705","M"
"1","무안","유아기","출장","62","관리자","참가","20230705","M"
"1","KSPO아산(출장)","청소년","출장","16","관리자","2등급","20230705","F"
"4","제주","성인","일반","30","관리자","참가","20230705","F"
"1","광주","청소년","출장","18","관리자","참가","20230705","M"
"1","익산","어르신","출장","70","관리자","1등급","20230705","F"
"1","안산","유소년","출장","12","관리자","2등급","20230705","M"
"1","북구(광주)","성인","일반","25","관리자","참가","20230705","F"
"1","안산","청소년","출장","13","관리자","참가","20230705","F"
"1","무안","유아기","출장","54","관리자","참가","20230705","M"
"2","목포","성인","일반","32","관리자","1등급","20230705","M"
"1","동작","유아기","일반","57","관리자","참가","20230705","F"
"4","목포","성인","일반","40","관리자","2등급","20230705","M"
"1","안산","청소년","출장","13","관리자","2등급","20230705","M"
"1","안산","청소년","출장","13","관리자","3등급","20230705","M"
"5","서구(대전)","어르신","일반","66","관리자","1등급","20230705","F"
"2","성동","성인","일반","64","관리자","3등급","20230705","M"
"1","안산","청소년","출장","13","관리자","참가","20230705","M"
"1","남구(울산)","성인","출장","63","관리자","2등급","20230705","M"
"1","안산","유소년","출장","12","관리자","참가","20230705","M"
"1","세종","청소년","출장","16","관리자","참가","20230705","F"
"1","안산","청소년","출장","13","관리자","참가","20230705","F"
"2","사상","청소년","출장","16","관리자","3등급","20230705","M"
"1","사상","청소년","출장","16","관리자","참가","20230705","M"
"2","사상","청소년","출장","18","관리자","참가","20230705","M"
"1","남구(부산)","성인","출장","53","관리자","참가","20230705","M"
"2","사상","청소년","출장","17","관리자","2등급","20230705","M"
"4","안동","청소년","출장","17","관리자","3등급","20230705","F"
"2","사상","청소년","출장","18","관리자","3등급","20230705","M"
"1","남구(부산)","성인","출장","30","관리자","참가","20230705","M"
"1","사상","청소년","출장","17","관리자","참가","20230705","M"
"2","사상","청소년","출장","17","관리자","참가","20230705","M"
"1","안산","유소년","출장","12","관리자","참가","20230705","M"
"2","사상","청소년","출장","17","관리자","참가","20230705","M"
"1","안산","청소년","출장","13","관리자","1등급","20230705","M"
"1","안산","유소년","출장","12","관리자","참가","20230705","F"
"1","안산","유소년","출장","12","관리자","참가","20230705","F"
"1","안산","유소년","출장","12","관리자","참가","20230705","F"
"1","안산","유소년","출장","12","관리자","참가","20230705","F"
"2","수원","어르신","일반","71","관리자","3등급","20230705","F"
"4","서초","성인","일반","62","관리자","참가","20230705","M"
"1","안산","청소년","출장","13","관리자","참가","20230705","M"
"2","KSPO광주(출장)","청소년","출장","17","관리자","참가","20230705","F"
"2","사상","청소년","출장","17","관리자","참가","20230705","M"
"2","사상","청소년","출장","17","관리자","참가","20230705","M"
"2","사상","청소년","출장","17","관리자","참가","20230705","M"
"2","사상","청소년","출장","17","관리자","2등급","20230705","M"
"2","사상","청소년","출장","18","관리자","1등급","20230705","M"
"2","사상","청소년","출장","17","관리자","참가","20230705","M"
"1","안산","청소년","출장","13","관리자","1등급","20230705","F"
"1","안산","청소년","출장","13","관리자","2등급","20230705","F"
"2","사상","청소년","출장","17","관리자","참가","20230705","M"
"1","세종","청소년","출장","16","관리자","2등급","20230705","M"
"1","세종","청소년","출장","16","관리자","2등급","20230705","M"
"1","안산","청소년","출장","13","관리자","2등급","20230705","F"
"1","세종","청소년","출장","18","관리자","3등급","20230705","F"
"1","안산","유소년","출장","12","관리자","참가","20230705","F"
"2","사상","청소년","출장","17","관리자","2등급","20230705","M"
"1","세종","청소년","출장","16","관리자","참가","20230705","F"
"1","미추홀","유소년","출장","11","관리자","참가","20230705","F"
"1","미추홀","유소년","출장","11","관리자","참가","20230705","F"
"1","미추홀","유소년","출장","11","관리자","참가","20230705","F"
"1","제주","성인","일반","54","관리자","참가","20230705","F"
"1","미추홀","유소년","출장","11","관리자","2등급","20230705","F"
"1","미추홀","유소년","출장","11","관리자","3등급","20230705","M"
"1","안산","유소년","출장","12","관리자","3등급","20230705","M"
"1","미추홀","유소년","출장","11","관리자","참가","20230705","M"
"1","미추홀","유소년","출장","11","관리자","참가","20230705","M"
"1","미추홀","유소년","출장","11","관리자","2등급","20230705","M"
"2","사상","청소년","출장","17","관리자","참가","20230705","M"
"2","사상","청소년","출장","18","관리자","참가","20230705","M"
"4","안동","청소년","출장","17","관리자","참가","20230705","F"
"2","사상","청소년","출장","18","관리자","3등급","20230705","M"
"1","안산","청소년","출장","13","관리자","참가","20230705","F"
"1","안산","청소년","출장","13","관리자","1등급","20230705","M"
"1","세종","청소년","출장","17","관리자","참가","20230705","M"
"1","미추홀","유소년","출장","11","관리자","3등급","20230705","F"
"1","미추홀","유소년","출장","11","관리자","참가","20230705","F"
"1","미추홀","유소년","출장","11","관리자","참가","20230705","M"
"2","사상","청소년","출장","16","관리자","참가","20230705","M"
"1","미추홀","유소년","출장","11","관리자","3등급","20230705","M"
"1","충주","성인","일반","21","관리자","참가","20230705","M"
"1","남구(울산)","성인","출장","31","관리자","참가","20230705","M"
"2","사상","청소년","출장","17","관리자","3등급","20230705","M"
"1","안산","청소년","출장","13","관리자","3등급","20230705","M"
"1","안산","유소년","출장","12","관리자","참가","20230705","M"
"1","안산","청소년","출장","13","관리자","1등급","20230705","M"
"1","안산","청소년","출장","13","관리자","2등급","20230705","F"
"1","안산","유소년","출장","12","관리자","참가","20230705","M"
"1","KSPO대구","성인","일반","23","관리자","참가","20230705","M"
"1","안산","청소년","출장","13","관리자","3등급","20230705","F"
"2","사상","청소년","출장","17","관리자","참가","20230705","M"
"1","안산","유소년","출장","12","관리자","참가","20230705","F"
"1","안산","유소년","출장","12","관리자","참가","20230705","M"
"1","안산","유소년","출장","12","관리자","참가","20230705","M"
"1","남구(울산)","성인","출장","55","관리자","참가","20230705","M"
"1","서구(대전)","청소년","일반","18","관리자","1등급","20230705","F"
"1","서구(대전)","성인","일반","19","관리자","3등급","20230705","M"
"2","사상","청소년","출장","17","관리자","3등급","20230705","M"
"2","사상","청소년","출장","17","관리자","참가","20230705","M"
"2","사상","청소년","출장","16","관리자","참가","20230705","M"
"2","사상","청소년","출장","17","관리자","참가","20230705","M"
"1","사상","청소년","출장","16","관리자","참가","20230705","M"
"1","안산","유소년","출장","12","관리자","참가","20230705","F"
"1","안산","청소년","출장","13","관리자","1등급","20230705","F"
"1","안산","청소년","출장","13","관리자","3등급","20230705","M"
"2","목포","성인","일반","27","관리자","참가","20230705","M"
"1","안산","청소년","출장","13","관리자","2등급","20230705","M"
"1","안산","유소년","출장","12","관리자","참가","20230705","M"
"1","안산","청소년","출장","13","관리자","참가","20230705","F"
"1","광주","성인","출장","19","관리자","2등급","20230705","M"
"1","안산","유소년","출장","12","관리자","참가","20230705","M"
"1","안산","청소년","출장","13","관리자","참가","20230705","M"
"1","연제","성인","일반","30","관리자","참가","20230705","M"
